type_gga,time_gga,lat_gga,lat_dir_gga,lon_gga,lon_dir_gga,fix_quality_gga,num_sats_gga,hdop_gga,altitude_gga,altitude_unit_gga,geoid_sep_gga,geoid_unit_gga,age_diff_gga,checksum_gga
GPGGA,232502.750,4308.3400,N,07727.8223,W,1,07,1.46,150.4,M,-34.4,M,,*54
GPGGA,232503.250,4308.3440,N,07727.8221,W,1,07,1.46,150.4,M,-34.4,M,,*56
GPGGA,232503.750,4308.3480,N,07727.8220,W,1,07,1.46,150.4,M,-34.4,M,,*5E
GPGGA,232504.250,4308.3521,N,07727.8219,W,1,07,1.42,150.5,M,-34.4,M,,*59
GPGGA,232504.750,4308.3561,N,07727.8218,W,1,07,1.46,150.5,M,-34.4,M,,*5D
GPGGA,232505.250,4308.3602,N,07727.8217,W,1,07,1.42,150.5,M,-34.4,M,,*54
GPGGA,232505.750,4308.3643,N,07727.8216,W,1,07,1.46,150.6,M,-34.4,M,,*52
GPGGA,232506.250,4308.3684,N,07727.8215,W,1,07,1.42,150.7,M,-34.4,M,,*59
GPGGA,232506.750,4308.3725,N,07727.8213,W,1,07,1.46,150.7,M,-34.4,M,,*54
GPGGA,232507.250,4308.3767,N,07727.8211,W,1,07,1.42,150.6,M,-34.4,M,,*51
GPGGA,232507.750,4308.3808,N,07727.8209,W,1,07,1.46,150.7,M,-34.4,M,,*5E
GPGGA,232508.250,4308.3849,N,07727.8208,W,1,07,1.42,150.7,M,-34.4,M,,*54
GPGGA,232508.750,4308.3892,N,07727.8207,W,1,07,1.46,150.7,M,-34.4,M,,*5C
GPGGA,232509.250,4308.3934,N,07727.8205,W,1,07,1.47,150.7,M,-34.4,M,,*56
GPGGA,232509.750,4308.3976,N,07727.8203,W,1,07,1.46,150.7,M,-34.4,M,,*52
GPGGA,232510.250,4308.4019,N,07727.8200,W,1,07,1.42,150.8,M,-34.4,M,,*50
GPGGA,232510.750,4308.4060,N,07727.8198,W,1,07,1.47,150.9,M,-34.4,M,,*5D
GPGGA,232511.250,4308.4102,N,07727.8196,W,1,07,1.42,150.9,M,-34.4,M,,*57
GPGGA,232511.750,4308.4143,N,07727.8195,W,1,07,1.47,151.1,M,-34.4,M,,*58
GPGGA,232512.250,4308.4185,N,07727.8193,W,1,07,1.42,151.3,M,-34.4,M,,*55
GPGGA,232512.750,4308.4225,N,07727.8192,W,1,07,1.47,151.4,M,-34.4,M,,*5A
GPGGA,232513.250,4308.4266,N,07727.8191,W,1,07,1.42,151.5,M,-34.4,M,,*5E
GPGGA,232513.750,4308.4306,N,07727.8190,W,1,07,1.47,151.7,M,-34.4,M,,*5A
GPGGA,232514.250,4308.4347,N,07727.8189,W,1,07,1.47,151.8,M,-34.4,M,,*5A
GPGGA,232514.750,4308.4388,N,07727.8187,W,1,07,1.47,151.9,M,-34.4,M,,*53
GPGGA,232515.250,4308.4428,N,07727.8186,W,1,07,1.47,151.9,M,-34.4,M,,*5B
GPGGA,232515.750,4308.4468,N,07727.8184,W,1,07,1.47,151.8,M,-34.4,M,,*59
GPGGA,232516.250,4308.4507,N,07727.8182,W,1,07,1.42,151.9,M,-34.4,M,,*55
GPGGA,232516.750,4308.4545,N,07727.8180,W,1,07,1.47,151.9,M,-34.4,M,,*51
GPGGA,232517.250,4308.4584,N,07727.8178,W,1,07,1.42,152.0,M,-34.4,M,,*50
GPGGA,232517.750,4308.4621,N,07727.8176,W,1,07,1.47,152.1,M,-34.4,M,,*53
GPGGA,232518.250,4308.4658,N,07727.8176,W,1,07,1.42,152.3,M,-34.4,M,,*50
GPGGA,232518.750,4308.4694,N,07727.8175,W,1,07,1.47,152.3,M,-34.4,M,,*53
GPGGA,232519.250,4308.4730,N,07727.8174,W,1,07,1.42,152.4,M,-34.4,M,,*5B
GPGGA,232519.750,4308.4765,N,07727.8173,W,1,07,1.47,152.4,M,-34.4,M,,*5C
GPGGA,232520.250,4308.4799,N,07727.8172,W,1,07,1.42,152.6,M,-34.4,M,,*56
GPGGA,232520.750,4308.4834,N,07727.8172,W,1,07,1.47,152.6,M,-34.4,M,,*5E
GPGGA,232521.250,4308.4868,N,07727.8171,W,1,07,1.42,152.7,M,-34.4,M,,*54
GPGGA,232521.750,4308.4901,N,07727.8171,W,1,07,1.47,152.8,M,-34.4,M,,*55
GPGGA,232522.250,4308.4933,N,07727.8170,W,1,07,1.47,152.9,M,-34.4,M,,*52
GPGGA,232522.750,4308.4965,N,07727.8169,W,1,07,1.47,153.1,M,-34.4,M,,*55
GPGGA,232523.250,4308.4997,N,07727.8168,W,1,07,1.47,153.2,M,-34.4,M,,*5E
GPGGA,232523.750,4308.5028,N,07727.8168,W,1,07,1.47,153.4,M,-34.4,M,,*51
GPGGA,232524.250,4308.5059,N,07727.8167,W,1,07,1.47,153.7,M,-34.4,M,,*59
GPGGA,232524.750,4308.5088,N,07727.8166,W,1,07,1.47,153.8,M,-34.4,M,,*5E
GPGGA,232525.250,4308.5117,N,07727.8164,W,1,07,1.47,153.9,M,-34.4,M,,*5E
GPGGA,232525.750,4308.5144,N,07727.8163,W,1,07,1.47,153.9,M,-34.4,M,,*5A
GPGGA,232526.250,4308.5169,N,07727.8163,W,1,07,1.47,154.0,M,-34.4,M,,*5D
GPGGA,232526.750,4308.5194,N,07727.8164,W,1,07,1.47,154.0,M,-34.4,M,,*5D
GPGGA,232527.250,4308.5216,N,07727.8163,W,1,07,1.47,154.0,M,-34.4,M,,*57
GPGGA,232527.750,4308.5239,N,07727.8161,W,1,07,1.47,154.1,M,-34.4,M,,*5C
GPGGA,232528.250,4308.5255,N,07727.8159,W,1,07,1.47,154.0,M,-34.4,M,,*56
GPGGA,232528.750,4308.5267,N,07727.8155,W,1,07,1.47,153.8,M,-34.4,M,,*51
GPGGA,232529.250,4308.5280,N,07727.8153,W,1,07,1.47,153.9,M,-34.4,M,,*5B
GPGGA,232529.750,4308.5288,N,07727.8152,W,1,07,1.47,153.9,M,-34.4,M,,*57
GPGGA,232530.250,4308.5294,N,07727.8151,W,1,07,1.47,154.0,M,-34.4,M,,*5A
GPGGA,232530.750,4308.5302,N,07727.8149,W,1,07,1.47,153.9,M,-34.4,M,,*56
GPGGA,232531.250,4308.5307,N,07727.8149,W,1,07,1.47,153.9,M,-34.4,M,,*57
GPGGA,232531.750,4308.5310,N,07727.8149,W,1,07,1.47,153.8,M,-34.4,M,,*55
GPGGA,232532.250,4308.5312,N,07727.8149,W,1,07,1.47,153.9,M,-34.4,M,,*50
GPGGA,232534.250,4308.5318,N,07727.8146,W,1,07,1.42,153.9,M,-34.4,M,,*56
GPGGA,232534.750,4308.5323,N,07727.8144,W,1,07,1.47,154.0,M,-34.4,M,,*52
GPGGA,232535.250,4308.5326,N,07727.8142,W,1,07,1.47,154.0,M,-34.4,M,,*55
GPGGA,232535.750,4308.5332,N,07727.8133,W,1,07,1.47,154.2,M,-34.4,M,,*51
GPGGA,232536.250,4308.5338,N,07727.8121,W,1,07,1.47,154.4,M,-34.4,M,,*58
GPGGA,232536.750,4308.5344,N,07727.8108,W,1,07,1.47,154.4,M,-34.4,M,,*5D
GPGGA,232537.250,4308.5347,N,07727.8090,W,1,07,1.47,154.4,M,-34.4,M,,*5A
GPGGA,232537.750,4308.5347,N,07727.8071,W,1,07,1.47,154.4,M,-34.4,M,,*50
GPGGA,232538.250,4308.5349,N,07727.8047,W,1,07,1.47,154.5,M,-34.4,M,,*50
GPGGA,232538.750,4308.5349,N,07727.8019,W,1,07,1.47,154.5,M,-34.4,M,,*5E
GPGGA,232539.250,4308.5349,N,07727.7990,W,1,07,1.47,154.4,M,-34.4,M,,*5C
GPGGA,232539.750,4308.5349,N,07727.7958,W,1,07,1.47,154.3,M,-34.4,M,,*5A
GPGGA,232540.250,4308.5347,N,07727.7922,W,1,07,1.42,154.0,M,-34.4,M,,*54
GPGGA,232540.750,4308.5345,N,07727.7885,W,1,06,2.40,153.8,M,-34.4,M,,*50
GPGGA,232541.250,4308.5341,N,07727.7844,W,1,07,1.42,153.6,M,-34.4,M,,*53
GPGGA,232541.750,4308.5338,N,07727.7802,W,1,07,1.47,153.4,M,-34.4,M,,*5D
GPGGA,232542.250,4308.5335,N,07727.7758,W,1,07,1.47,153.1,M,-34.4,M,,*53
GPGGA,232542.750,4308.5330,N,07727.7710,W,1,07,1.47,152.8,M,-34.4,M,,*57
GPGGA,232543.250,4308.5326,N,07727.7659,W,1,07,1.47,152.5,M,-34.4,M,,*55
GPGGA,232543.750,4308.5323,N,07727.7606,W,1,07,1.47,152.3,M,-34.4,M,,*59
GPGGA,232544.250,4308.5319,N,07727.7553,W,1,07,1.42,152.1,M,-34.4,M,,*56
GPGGA,232544.750,4308.5315,N,07727.7498,W,1,07,1.47,151.8,M,-34.4,M,,*56
GPGGA,232545.250,4308.5311,N,07727.7441,W,1,07,1.42,151.7,M,-34.4,M,,*58
GPGGA,232545.750,4308.5308,N,07727.7383,W,1,07,1.47,151.5,M,-34.4,M,,*5B
GPGGA,232546.250,4308.5305,N,07727.7325,W,1,07,1.43,151.4,M,-34.4,M,,*59
GPGGA,232546.750,4308.5302,N,07727.7265,W,1,07,1.47,151.3,M,-34.4,M,,*5D
GPGGA,232547.250,4308.5300,N,07727.7204,W,1,07,1.43,151.1,M,-34.4,M,,*5A
GPGGA,232547.750,4308.5296,N,07727.7142,W,1,07,1.47,150.9,M,-34.4,M,,*5D
GPGGA,232548.250,4308.5293,N,07727.7078,W,1,07,1.42,150.8,M,-34.4,M,,*5E
GPGGA,232548.750,4308.5289,N,07727.7014,W,1,07,1.47,150.8,M,-34.4,M,,*5F
GPGGA,232549.250,4308.5285,N,07727.6949,W,1,07,1.43,150.7,M,-34.4,M,,*5C
GPGGA,232549.750,4308.5281,N,07727.6884,W,1,07,1.47,150.6,M,-34.4,M,,*58
GPGGA,232550.250,4308.5276,N,07727.6818,W,1,07,1.42,150.6,M,-34.4,M,,*5D
GPGGA,232550.750,4308.5271,N,07727.6750,W,1,07,1.47,150.6,M,-34.4,M,,*59
GPGGA,232551.250,4308.5266,N,07727.6682,W,1,07,1.43,150.5,M,-34.4,M,,*52
GPGGA,232551.750,4308.5261,N,07727.6614,W,1,07,1.47,150.3,M,-34.4,M,,*5D
GPGGA,232552.250,4308.5256,N,07727.6547,W,1,07,1.43,150.2,M,-34.4,M,,*5F
GPGGA,232552.750,4308.5251,N,07727.6479,W,1,07,1.47,150.1,M,-34.4,M,,*56
GPGGA,232553.250,4308.5247,N,07727.6411,W,1,07,1.43,150.1,M,-34.4,M,,*5F
GPGGA,232553.750,4308.5241,N,07727.6341,W,1,07,1.47,150.1,M,-34.4,M,,*5A
GPGGA,232554.250,4308.5233,N,07727.6271,W,1,07,1.43,150.1,M,-34.4,M,,*5B
GPGGA,232554.750,4308.5226,N,07727.6201,W,1,07,1.47,150.0,M,-34.4,M,,*58
GPGGA,232555.250,4308.5218,N,07727.6130,W,1,07,1.43,150.1,M,-34.4,M,,*55
GPGGA,232555.750,4308.5210,N,07727.6058,W,1,07,1.43,150.2,M,-34.4,M,,*54
GPGGA,232556.250,4308.5202,N,07727.5987,W,1,07,1.43,150.2,M,-34.4,M,,*59
GPGGA,232556.750,4308.5195,N,07727.5916,W,1,07,1.47,150.3,M,-34.4,M,,*5C
GPGGA,232557.250,4308.5187,N,07727.5844,W,1,07,1.43,150.3,M,-34.4,M,,*59
GPGGA,232557.750,4308.5180,N,07727.5772,W,1,07,1.47,150.3,M,-34.4,M,,*55
GPGGA,232558.250,4308.5171,N,07727.5699,W,1,07,1.43,150.3,M,-34.4,M,,*51
GPGGA,232558.750,4308.5163,N,07727.5627,W,1,07,1.47,150.2,M,-34.4,M,,*57
GPGGA,232559.250,4308.5155,N,07727.5554,W,1,07,1.43,150.2,M,-34.4,M,,*55
GPGGA,232559.750,4308.5148,N,07727.5481,W,1,07,1.47,150.2,M,-34.4,M,,*51
GPGGA,232600.250,4308.5139,N,07727.5407,W,1,07,1.43,150.2,M,-34.4,M,,*57
GPGGA,232600.750,4308.5130,N,07727.5334,W,1,08,1.13,150.2,M,-34.4,M,,*56
GPGGA,232601.250,4308.5121,N,07727.5261,W,1,08,1.13,150.0,M,-34.4,M,,*51
GPGGA,232601.750,4308.5111,N,07727.5188,W,1,08,1.13,149.8,M,-34.4,M,,*53
GPGGA,232602.250,4308.5102,N,07727.5116,W,1,08,1.06,149.7,M,-34.4,M,,*5B
GPGGA,232602.750,4308.5092,N,07727.5044,W,1,08,1.13,149.5,M,-34.4,M,,*56
GPGGA,232603.250,4308.5083,N,07727.4973,W,1,08,1.06,149.4,M,-34.4,M,,*5B
GPGGA,232603.750,4308.5075,N,07727.4903,W,1,08,1.13,149.3,M,-34.4,M,,*53
GPGGA,232604.250,4308.5067,N,07727.4834,W,1,08,1.06,149.3,M,-34.4,M,,*53
GPGGA,232604.750,4308.5059,N,07727.4766,W,1,08,1.13,149.3,M,-34.4,M,,*57
GPGGA,232605.250,4308.5051,N,07727.4699,W,1,08,1.06,149.3,M,-34.4,M,,*5E
GPGGA,232605.750,4308.5043,N,07727.4633,W,1,08,1.13,149.2,M,-34.4,M,,*5D
GPGGA,232606.250,4308.5035,N,07727.4567,W,1,08,1.06,149.1,M,-34.4,M,,*5F
GPGGA,232606.750,4308.5028,N,07727.4500,W,1,08,1.13,149.1,M,-34.4,M,,*53
GPGGA,232607.250,4308.5021,N,07727.4432,W,1,08,1.06,149.0,M,-34.4,M,,*5B
GPGGA,232607.750,4308.5012,N,07727.4364,W,1,08,1.06,149.0,M,-34.4,M,,*5A
GPGGA,232608.250,4308.5004,N,07727.4295,W,1,07,1.43,148.9,M,-34.4,M,,*5E
GPGGA,232608.750,4308.4995,N,07727.4228,W,1,08,1.13,148.8,M,-34.4,M,,*56
GPGGA,232609.250,4308.4986,N,07727.4161,W,1,07,1.43,148.6,M,-34.4,M,,*5A
GPGGA,232609.750,4308.4977,N,07727.4094,W,1,07,1.47,148.5,M,-34.4,M,,*5D
GPGGA,232610.250,4308.4969,N,07727.4027,W,1,07,1.47,148.3,M,-34.4,M,,*51
GPGGA,232610.750,4308.4961,N,07727.3960,W,1,07,1.47,148.1,M,-34.4,M,,*53
GPGGA,232611.250,4308.4953,N,07727.3893,W,1,07,1.43,147.9,M,-34.4,M,,*58
GPGGA,232611.750,4308.4945,N,07727.3827,W,1,07,1.47,147.6,M,-34.4,M,,*5E
GPGGA,232612.250,4308.4938,N,07727.3760,W,1,07,1.43,147.4,M,-34.4,M,,*58
GPGGA,232612.750,4308.4931,N,07727.3692,W,1,07,1.47,147.2,M,-34.4,M,,*5A
GPGGA,232613.250,4308.4922,N,07727.3623,W,1,07,1.43,147.1,M,-34.4,M,,*51
GPGGA,232613.750,4308.4914,N,07727.3554,W,1,07,1.47,147.0,M,-34.4,M,,*57
GPGGA,232614.250,4308.4906,N,07727.3485,W,1,07,1.43,147.0,M,-34.4,M,,*5F
GPGGA,232614.750,4308.4897,N,07727.3416,W,1,08,1.13,146.9,M,-34.4,M,,*5B
GPGGA,232615.250,4308.4889,N,07727.3347,W,1,07,1.47,147.0,M,-34.4,M,,*55
GPGGA,232615.750,4308.4879,N,07727.3277,W,1,08,1.13,146.9,M,-34.4,M,,*5B
GPGGA,232616.250,4308.4870,N,07727.3207,W,1,08,1.06,146.9,M,-34.4,M,,*57
GPGGA,232616.750,4308.4862,N,07727.3137,W,1,08,1.13,146.9,M,-34.4,M,,*55
GPGGA,232617.250,4308.4852,N,07727.3068,W,1,08,1.06,146.9,M,-34.4,M,,*5D
GPGGA,232617.750,4308.4843,N,07727.2997,W,1,08,1.13,146.9,M,-34.4,M,,*54
GPGGA,232618.250,4308.4833,N,07727.2926,W,1,08,1.13,146.9,M,-34.4,M,,*53
GPGGA,232618.750,4308.4823,N,07727.2855,W,1,08,1.13,146.9,M,-34.4,M,,*52
GPGGA,232619.250,4308.4814,N,07727.2782,W,1,08,1.13,146.9,M,-34.4,M,,*57
GPGGA,232619.750,4308.4804,N,07727.2710,W,1,07,1.47,146.8,M,-34.4,M,,*57
GPGGA,232620.250,4308.4796,N,07727.2636,W,1,08,1.06,146.8,M,-34.4,M,,*53
GPGGA,232620.750,4308.4786,N,07727.2562,W,1,07,1.47,146.8,M,-34.4,M,,*5F
GPGGA,232621.250,4308.4777,N,07727.2488,W,1,07,1.43,146.7,M,-34.4,M,,*5B
GPGGA,232621.750,4308.4768,N,07727.2415,W,1,08,1.13,146.7,M,-34.4,M,,*5E
GPGGA,232622.250,4308.4759,N,07727.2343,W,1,08,1.06,146.7,M,-34.4,M,,*5A
GPGGA,232622.750,4308.4749,N,07727.2272,W,1,07,1.47,146.6,M,-34.4,M,,*56
GPGGA,232623.250,4308.4741,N,07727.2202,W,1,07,1.43,146.5,M,-34.4,M,,*5A
GPGGA,232623.750,4308.4732,N,07727.2132,W,1,07,1.47,146.4,M,-34.4,M,,*5E
GPGGA,232624.250,4308.4724,N,07727.2063,W,1,08,1.06,146.4,M,-34.4,M,,*54
GPGGA,232624.750,4308.4716,N,07727.1995,W,1,07,1.47,146.3,M,-34.4,M,,*5E
GPGGA,232625.250,4308.4708,N,07727.1928,W,1,07,1.43,146.2,M,-34.4,M,,*56
GPGGA,232625.750,4308.4700,N,07727.1861,W,1,08,1.13,146.2,M,-34.4,M,,*5D
GPGGA,232626.250,4308.4693,N,07727.1794,W,1,08,1.13,146.1,M,-34.4,M,,*56
GPGGA,232626.750,4308.4686,N,07727.1728,W,1,08,1.13,146.1,M,-34.4,M,,*50
GPGGA,232627.250,4308.4679,N,07727.1661,W,1,08,1.06,146.0,M,-34.4,M,,*5D
GPGGA,232627.750,4308.4672,N,07727.1595,W,1,07,1.47,145.9,M,-34.4,M,,*5B
GPGGA,232628.250,4308.4665,N,07727.1530,W,1,07,1.43,145.7,M,-34.4,M,,*52
GPGGA,232628.750,4308.4656,N,07727.1466,W,1,07,1.47,145.5,M,-34.4,M,,*53
GPGGA,232629.250,4308.4648,N,07727.1400,W,1,07,1.43,145.4,M,-34.4,M,,*5D
GPGGA,232629.750,4308.4640,N,07727.1335,W,1,07,1.47,145.4,M,-34.4,M,,*55
GPGGA,232630.250,4308.4631,N,07727.1269,W,1,07,1.47,145.5,M,-34.4,M,,*57
GPGGA,232630.750,4308.4623,N,07727.1203,W,1,07,1.47,145.5,M,-34.4,M,,*5D
GPGGA,232631.250,4308.4616,N,07727.1136,W,1,07,1.47,145.5,M,-34.4,M,,*5A
GPGGA,232631.750,4308.4608,N,07727.1068,W,1,08,1.13,145.5,M,-34.4,M,,*54
GPGGA,232632.250,4308.4602,N,07727.1001,W,1,07,1.47,145.4,M,-34.4,M,,*58
GPGGA,232632.750,4308.4596,N,07727.0934,W,1,08,1.13,145.5,M,-34.4,M,,*52
GPGGA,232633.250,4308.4590,N,07727.0866,W,1,07,1.43,145.4,M,-34.4,M,,*5D
GPGGA,232633.750,4308.4585,N,07727.0799,W,1,08,1.13,145.4,M,-34.4,M,,*59
GPGGA,232634.250,4308.4580,N,07727.0732,W,1,08,1.06,145.4,M,-34.4,M,,*5B
GPGGA,232634.750,4308.4575,N,07727.0664,W,1,08,1.06,145.5,M,-34.4,M,,*57
GPGGA,232635.250,4308.4568,N,07727.0595,W,1,08,1.06,145.5,M,-34.4,M,,*52
GPGGA,232635.750,4308.4564,N,07727.0527,W,1,07,1.47,145.4,M,-34.4,M,,*59
GPGGA,232636.250,4308.4561,N,07727.0460,W,1,08,1.13,145.4,M,-34.4,M,,*56
GPGGA,232636.750,4308.4558,N,07727.0392,W,1,08,1.13,145.5,M,-34.4,M,,*52
GPGGA,232637.250,4308.4557,N,07727.0326,W,1,07,1.43,145.6,M,-34.4,M,,*5F
GPGGA,232637.750,4308.4556,N,07727.0260,W,1,08,1.13,145.8,M,-34.4,M,,*5C
GPGGA,232638.250,4308.4558,N,07727.0197,W,1,08,1.13,145.9,M,-34.4,M,,*52
GPGGA,232638.750,4308.4562,N,07727.0135,W,1,07,1.47,146.1,M,-34.4,M,,*53
GPGGA,232639.250,4308.4565,N,07727.0073,W,1,07,1.43,146.1,M,-34.4,M,,*57
GPGGA,232639.750,4308.4568,N,07727.0012,W,1,07,1.47,146.2,M,-34.4,M,,*5F
GPGGA,232640.250,4308.4571,N,07726.9950,W,1,07,1.47,146.2,M,-34.4,M,,*5B
GPGGA,232640.750,4308.4574,N,07726.9889,W,1,07,1.47,146.2,M,-34.4,M,,*5E
GPGGA,232641.250,4308.4576,N,07726.9828,W,1,07,1.47,146.2,M,-34.4,M,,*53
GPGGA,232641.750,4308.4579,N,07726.9767,W,1,07,1.47,146.2,M,-34.4,M,,*5D
GPGGA,232642.250,4308.4582,N,07726.9707,W,1,07,1.43,146.3,M,-34.4,M,,*5C
GPGGA,232642.750,4308.4586,N,07726.9646,W,1,07,1.47,146.4,M,-34.4,M,,*5A
GPGGA,232643.250,4308.4589,N,07726.9586,W,1,07,1.47,146.5,M,-34.4,M,,*5F
GPGGA,232643.750,4308.4592,N,07726.9525,W,1,07,1.47,146.6,M,-34.4,M,,*5A
GPGGA,232644.250,4308.4596,N,07726.9464,W,1,07,1.43,146.6,M,-34.4,M,,*5C
GPGGA,232644.750,4308.4600,N,07726.9404,W,1,07,1.47,146.8,M,-34.4,M,,*59
GPGGA,232645.250,4308.4604,N,07726.9344,W,1,07,1.47,147.0,M,-34.4,M,,*53
GPGGA,232645.750,4308.4609,N,07726.9283,W,1,07,1.47,147.1,M,-34.4,M,,*50
GPGGA,232646.250,4308.4612,N,07726.9223,W,1,07,1.47,147.2,M,-34.4,M,,*55
GPGGA,232646.750,4308.4615,N,07726.9161,W,1,07,1.47,147.3,M,-34.4,M,,*53
GPGGA,232647.250,4308.4619,N,07726.9100,W,1,08,1.06,147.3,M,-34.4,M,,*56
GPGGA,232647.750,4308.4622,N,07726.9038,W,1,07,1.47,147.4,M,-34.4,M,,*5C
GPGGA,232648.250,4308.4625,N,07726.8975,W,1,07,1.43,147.5,M,-34.4,M,,*55
GPGGA,232648.750,4308.4628,N,07726.8913,W,1,07,1.47,147.7,M,-34.4,M,,*5B
GPGGA,232649.250,4308.4632,N,07726.8850,W,1,07,1.47,148.0,M,-34.4,M,,*5A
GPGGA,232649.750,4308.4636,N,07726.8787,W,1,07,1.47,148.2,M,-34.4,M,,*5C
GPGGA,232650.250,4308.4640,N,07726.8724,W,1,07,1.47,148.4,M,-34.4,M,,*5F
GPGGA,232650.750,4308.4645,N,07726.8662,W,1,07,1.47,148.5,M,-34.4,M,,*5D
GPGGA,232651.250,4308.4649,N,07726.8601,W,1,07,1.47,148.7,M,-34.4,M,,*52
GPGGA,232651.750,4308.4654,N,07726.8542,W,1,07,1.47,148.7,M,-34.4,M,,*5F
GPGGA,232652.250,4308.4658,N,07726.8483,W,1,07,1.47,148.7,M,-34.4,M,,*59
GPGGA,232652.750,4308.4663,N,07726.8424,W,1,07,1.47,148.8,M,-34.4,M,,*56
GPGGA,232653.250,4308.4668,N,07726.8365,W,1,07,1.43,148.8,M,-34.4,M,,*5F
GPGGA,232653.750,4308.4672,N,07726.8305,W,1,07,1.47,148.9,M,-34.4,M,,*52
GPGGA,232654.250,4308.4676,N,07726.8246,W,1,08,1.13,148.9,M,-34.4,M,,*5C
GPGGA,232654.750,4308.4680,N,07726.8187,W,1,08,1.13,149.0,M,-34.4,M,,*56
GPGGA,232655.250,4308.4683,N,07726.8128,W,1,07,1.47,149.1,M,-34.4,M,,*5B
GPGGA,232655.750,4308.4687,N,07726.8069,W,1,07,1.47,149.2,M,-34.4,M,,*5D
GPGGA,232656.250,4308.4690,N,07726.8011,W,1,08,1.06,149.3,M,-34.4,M,,*59
GPGGA,232656.750,4308.4694,N,07726.7953,W,1,08,1.13,149.4,M,-34.4,M,,*5B
GPGGA,232657.250,4308.4697,N,07726.7896,W,1,08,1.06,149.6,M,-34.4,M,,*52
GPGGA,232657.750,4308.4701,N,07726.7838,W,1,08,1.13,149.6,M,-34.4,M,,*59
GPGGA,232658.250,4308.4703,N,07726.7779,W,1,07,1.43,149.7,M,-34.4,M,,*50
GPGGA,232658.750,4308.4706,N,07726.7720,W,1,07,1.47,149.8,M,-34.4,M,,*57
GPGGA,232659.250,4308.4709,N,07726.7662,W,1,07,1.43,149.9,M,-34.4,M,,*5E
GPGGA,232659.750,4308.4713,N,07726.7604,W,1,07,1.47,150.1,M,-34.4,M,,*54
GPGGA,232700.250,4308.4718,N,07726.7547,W,1,07,1.43,150.3,M,-34.4,M,,*55
GPGGA,232700.750,4308.4722,N,07726.7491,W,1,07,1.47,150.3,M,-34.4,M,,*57
GPGGA,232701.250,4308.4726,N,07726.7434,W,1,07,1.43,150.3,M,-34.4,M,,*5C
GPGGA,232701.750,4308.4731,N,07726.7376,W,1,07,1.47,150.3,M,-34.4,M,,*5A
GPGGA,232702.250,4308.4735,N,07726.7319,W,1,07,1.43,150.1,M,-34.4,M,,*57
GPGGA,232702.750,4308.4738,N,07726.7260,W,1,07,1.47,150.0,M,-34.4,M,,*55
GPGGA,232703.250,4308.4742,N,07726.7202,W,1,07,1.47,150.0,M,-34.4,M,,*58
GPGGA,232703.750,4308.4745,N,07726.7143,W,1,07,1.47,150.0,M,-34.4,M,,*5C
GPGGA,232704.250,4308.4748,N,07726.7083,W,1,07,1.43,150.0,M,-34.4,M,,*5A
GPGGA,232704.750,4308.4750,N,07726.7025,W,1,07,1.47,149.7,M,-34.4,M,,*51
GPGGA,232705.250,4308.4753,N,07726.6967,W,1,07,1.43,149.6,M,-34.4,M,,*5D
GPGGA,232705.750,4308.4756,N,07726.6908,W,1,07,1.47,149.6,M,-34.4,M,,*50
GPGGA,232706.250,4308.4758,N,07726.6849,W,1,07,1.43,149.5,M,-34.4,M,,*5B
GPGGA,232706.750,4308.4761,N,07726.6793,W,1,07,1.43,148.9,M,-34.4,M,,*51
GPGGA,232707.250,4308.4763,N,07726.6735,W,1,07,1.47,148.9,M,-34.4,M,,*5F
GPGGA,232707.750,4308.4765,N,07726.6678,W,1,07,1.47,148.8,M,-34.4,M,,*55
GPGGA,232708.250,4308.4767,N,07726.6621,W,1,07,1.47,148.8,M,-34.4,M,,*51
GPGGA,232708.750,4308.4768,N,07726.6564,W,1,07,1.47,148.8,M,-34.4,M,,*59
GPGGA,232709.250,4308.4770,N,07726.6509,W,1,08,1.13,148.7,M,-34.4,M,,*5E
GPGGA,232709.750,4308.4771,N,07726.6454,W,1,08,1.13,148.7,M,-34.4,M,,*53
GPGGA,232710.250,4308.4772,N,07726.6398,W,1,07,1.47,148.6,M,-34.4,M,,*55
GPGGA,232710.750,4308.4773,N,07726.6343,W,1,07,1.47,148.5,M,-34.4,M,,*54
GPGGA,232711.250,4308.4774,N,07726.6287,W,1,07,1.47,148.5,M,-34.4,M,,*5E
GPGGA,232711.750,4308.4773,N,07726.6230,W,1,07,1.47,148.4,M,-34.4,M,,*51
GPGGA,232712.250,4308.4773,N,07726.6175,W,1,07,1.47,148.4,M,-34.4,M,,*55
GPGGA,232712.750,4308.4772,N,07726.6119,W,1,07,1.48,148.5,M,-34.4,M,,*55
GPGGA,232713.250,4308.4771,N,07726.6064,W,1,08,1.13,148.5,M,-34.4,M,,*58
GPGGA,232713.750,4308.4770,N,07726.6009,W,1,08,1.13,148.5,M,-34.4,M,,*57
GPGGA,232714.250,4308.4769,N,07726.5955,W,1,08,1.06,148.5,M,-34.4,M,,*5A
GPGGA,232714.750,4308.4767,N,07726.5901,W,1,07,1.47,148.5,M,-34.4,M,,*5A
GPGGA,232715.250,4308.4766,N,07726.5847,W,1,07,1.43,148.5,M,-34.4,M,,*58
GPGGA,232715.750,4308.4765,N,07726.5794,W,1,07,1.47,148.4,M,-34.4,M,,*5A
